temperature_c,humidity_pct,rainfall_mm_14d,soil_n,soil_p,soil_k,soil_moisture_pct,risk_pct,risk_band
20.707391419950433,68.47932086811234,19.964907659248993,39.240398964486225,2.0,39.93412925153497,35.50464205763775,33.758883529397544,Moderate
19.527855062296606,74.3895583794838,69.04355260361827,79.73587973009217,7.891310022797143,62.81844462776613,54.39765379551881,43.034963754484416,Moderate
22.074004241413213,76.76029281321351,36.4236113754311,89.05580122996062,74.03014287946671,52.91125418140712,64.5345803437132,33.74850983532137,Moderate
34.46458917864077,58.83455544948668,21.036469886625355,55.71559360621851,31.50630289431407,79.57290420541275,34.41821023691766,19.259450756417685,Low
17.9391821901473,69.4871529470354,84.33932538879188,48.58019821818736,63.672423553343066,66.22183786177408,48.805592238348304,37.438834817825885,Moderate
30.777948482140367,73.09217462232888,85.3590714486906,47.404465504795986,23.41706100413133,60.4940642296937,64.64540712221358,55.676657055478984,Moderate
12.219911598689366,74.05623019865827,70.45229189730513,65.97578369234186,2.0,17.654577119237146,50.641224868156314,57.07133211504795,Moderate
21.655804790099577,85.23230959827443,86.96636444276716,54.737951166713536,19.087754312148448,43.67184863080793,56.866756826461824,60.473968471665486,High
25.139271455735038,91.64853214561694,83.97395059869285,128.0642745083508,86.3839945142337,30.585535384774776,43.77508047625184,55.2049589344275,Moderate
28.103556319514947,70.38667887961103,55.710307024284134,5.0,12.607727994463712,43.820501528322104,22.833874939896635,45.49193747673102,Moderate
28.978586058549986,76.48318176741277,47.260795084571,88.89449914700708,69.97675529277079,34.352695660837114,43.971395000453015,37.05883509143109,Moderate
29.553430646399477,61.1733707527299,37.12586373007967,103.49100390721564,44.21384980708496,42.04543004795395,39.029891209424854,18.79597834065832,Low
21.558924494260935,57.32837741325333,53.911620037521345,51.301124964605116,40.15703228378582,44.72517922404659,46.25585299193422,22.73480142057482,Low
20.76353745134803,64.41615270573735,52.69664609372363,76.88301878740306,24.525252572036642,45.161437660654435,39.20517284663851,21.173629921332676,Low
30.00583116880008,78.12811476128586,74.46723481897739,73.02641995537776,21.77817078189821,47.643844518372234,50.7246495060755,47.76413596543813,Moderate
22.660869725828697,66.61502175868603,44.89715526184443,82.29177021692996,48.15370136390749,31.798768744975686,42.452557006071395,25.849949062195886,Low
15.070195736634547,67.86043150094393,70.12136873460436,108.2027013450897,61.746962744128645,55.92576103485118,60.94161302193692,32.555105121382134,Moderate
16.066989501975634,68.87674149251178,30.59848159959403,105.0683429281795,41.533234596827626,32.45286439884837,57.85067960051534,29.956277780873215,Low
17.56383399798872,74.975677753288,80.86420474531555,64.00077851194172,51.31223514672053,40.028637598130274,33.208995586511776,49.85815801557821,Moderate
27.48012520837635,78.75604635222619,62.47792773529107,32.344176563705545,30.33938359657048,53.74529137632914,68.10498549285023,52.902785914810984,Moderate
24.996980152493958,40.69165212330013,0.0,90.77740094478649,77.11552443837573,5.0,36.42777130009513,12.45449136478924,Low
28.833397478474378,90.02263047950977,93.6841230672253,62.01642449725949,42.29456067199671,117.28889924895691,30.010903936104196,55.73584571909299,Moderate
21.00923147564426,88.28799280049945,91.12062518834166,66.5285615138454,74.59761313970277,68.11907249524805,64.8856913965746,56.73098346270939,Moderate
25.109777837537,70.29096170486856,59.017873081475926,92.82062457417554,20.626354261517804,62.99582710432148,38.5231150331426,34.09694130734027,Moderate
28.37913275777136,88.31118049222395,64.40130058620863,69.77249054934792,37.189807414211565,41.95400078325666,49.56521453508888,51.92625405184301,Moderate
21.83457422195833,86.53619290023286,45.840348256208,95.7350591666625,57.28691729551744,57.349291477223325,27.39486898897698,44.29064585215076,Moderate
27.19742666290188,67.21247827993159,33.05886739057345,172.94997664031393,40.55625541760879,24.752952826803664,42.1435023112064,22.25353818050381,Low
19.36651841253344,56.298103782820405,29.677265736565836,109.00454794424883,47.31926377329552,67.25569107151068,46.15408387446309,0.8281133912760161,Low
21.458623074044496,81.70788354270233,66.50235303454697,132.0714265673169,20.399981341556195,12.905297295124996,41.71927911741785,55.76232729917623,Moderate
21.327834742011696,44.389952443573485,0.0,102.88125897883202,30.701116782262602,23.277782308099933,39.77908387273392,3.0080446911289718,Low
15.629122480876722,78.47801022580717,86.78290142798043,87.69912143093603,22.244192779069806,37.25173089571764,48.65555943166374,60.08337973555501,High
27.408807365499072,81.37305239886452,66.10598782608493,103.41226045313653,36.46051059421741,92.74760187621442,63.840522073497915,43.26847742676343,Moderate
20.714183618580932,70.26541868221669,55.44445055691893,101.7057850130045,34.608797824396646,27.453270841682183,32.93405784066815,33.092528790626744,Moderate
24.087458831093812,54.24277751329095,15.70426132634272,115.19819118407318,28.477263428056954,63.34204787701326,7.5604580675868505,20.2720896641415,Low
27.365226612341363,81.67978558027887,56.71541920304236,87.07782433233467,49.38223489189315,5.0,67.83232169121646,51.21836913007841,Moderate
27.125718232209607,73.7993303917537,68.11736119941983,39.208948562066816,18.82688890530342,55.62022013510691,37.466942798354296,47.410186864197534,Moderate
28.657695762809503,69.49806350819439,61.88526847704362,33.61505117147588,2.0,98.3794084010785,38.82991975194545,42.82296068473944,Moderate
23.310601608434034,54.55487542385632,8.05513187495031,101.14318454897226,27.71170089859904,67.50632146824069,39.2740558376443,6.090151098842267,Low
21.036911815690924,82.53095540666305,75.49605378092838,45.583169884003716,76.74325706114882,5.0,26.746339810123978,60.3996948561107,High
23.441972523655206,61.58448606470207,44.6727827562105,109.02493571096136,47.17816548403028,56.08772976132626,41.68150532718215,18.430707337078722,Low
12.188658962293792,77.4742668975638,59.216868646585134,131.85289377382438,22.767655269475675,43.399596236757205,43.52305419323585,49.49257795805653,Moderate
13.87021269303839,53.51462227127528,0.0,77.27690521607701,46.010637621866344,85.6594112828405,54.963969608394606,11.424071744871915,Low
14.741102713519183,49.732440834996,5.4258819408876064,127.39711790465942,35.58534090078813,52.495717767456945,39.237163666357496,5.288568755712163,Low
17.01927220678963,58.93431031888714,14.165008814817833,94.06283193133527,44.97727490109598,18.996845527084048,8.937980877726318,27.14698441902857,Low
26.798419587064057,78.6474008411964,65.8574917669478,85.90720130328913,53.85320055906001,51.591581746810064,26.602297567549137,48.62954539577039,Moderate
17.661646612479576,90.34299912554332,90.79205285721154,87.5496161496966,41.48324200117541,37.59533115878576,65.84778272167436,59.072333702572074,Moderate
21.35286212172427,48.51718621589834,22.493370087487477,55.92023664960685,40.169863398259245,5.0,34.55754525339536,21.040176507985525,Low
33.09459808450246,77.5626579524514,43.0081141532981,51.44778787863586,64.7570311732524,50.64385252648987,56.73306020016111,47.43140822236194,Moderate
21.506152202570018,90.98593125444258,95.97908290628231,27.458567340194158,47.71401226800623,55.111436432927874,36.58480466183957,62.530525452346055,High
29.162608979269606,38.528399279721725,5.8909617319255165,59.34162290837857,41.50709163860405,64.53321763978188,61.00530286631942,9.121727760483774,Low
17.46467623993086,82.9017232129938,77.5637548924031,159.87878535936642,38.75985234771913,80.4376931958911,49.5853446097345,50.563247980597325,Moderate
22.56193709492659,63.92699137883922,18.487472949286946,32.73220428281126,27.813828214054567,47.98130580211306,24.77867131045513,26.394004806336586,Low
17.34984561562593,92.70633276340872,69.85802995121,43.821190866982704,15.580344478421939,17.468223898628636,29.264918928916437,69.8708985822674,High
21.626768468696064,69.40532741267722,48.26662231132076,56.8043539766079,50.06718668096025,34.08280850093125,24.16354392754065,39.54763667219364,Moderate
29.88215696220177,69.15188442070105,36.12837900001445,58.44707246667193,60.97857559722776,54.53458616379296,62.599479502143076,28.062646288855927,Low
11.90875703765356,71.38114122841257,36.89095652860071,94.426336153671,45.70101200584258,85.3805410840492,27.859680088124293,39.494777640999835,Moderate
27.040965504821003,50.593157858150555,29.437760881588137,63.58660180132706,48.186809958871656,55.09882179660831,42.09183199765259,10.085417983931803,Low
25.664149216325946,46.511625880156615,13.056022411368993,78.05195318720835,22.03227745794664,51.69503084176538,46.71581119358054,9.262237495425383,Low
19.840950310122437,62.50358376277492,18.21930211145956,55.26746750569592,27.268496836879738,49.08986269734074,51.55200575838962,19.089353302923847,Low
13.877595019280818,80.15810065927442,64.86087204804522,68.36721320856202,14.927281379609695,54.79528495306649,40.62346784039997,53.68988400158529,Moderate
24.50490655399709,74.57929256577849,101.60946734000508,82.9113902755394,33.508658207837534,102.7611493810935,22.791626746824143,50.20099357775672,Moderate
20.29355103655338,52.98020044408041,41.178055365234584,80.2905710012989,55.697679439748754,52.89064131284772,28.691218172439633,16.902126464104704,Low
25.62873347948293,70.22987434974308,74.16830163989329,154.32674410028204,25.446324832444844,48.410414839065375,31.168548899393823,36.96131555260323,Moderate
24.1529650186641,92.33590438663073,67.80606953688095,84.01346612924169,36.656075717575426,55.95660852217283,5.6283550421996935,66.45265201676101,High
35.21245223924641,64.46873882413786,71.88869750310329,77.65903843953532,50.644156934830185,38.09140287633794,54.905374878961595,33.82575532460676,Moderate
22.32451060768883,72.23995131784079,42.84461138427155,5.0,59.74622824282028,15.967715001625209,56.08690022968234,43.681376065770706,Moderate
16.835517551646944,72.61326569040985,70.55298362738168,93.39738957636068,8.35339830828024,11.499927617358416,30.85117927950198,48.49145246938513,Moderate
25.254929444694213,46.6228366577694,25.690814086682266,15.872008944743527,29.41963716591681,36.830448632724305,68.87251272476053,15.143809695638097,Low
25.539976787802356,47.88174133352875,30.28339543406841,104.30932976718243,24.71098255912713,84.5307272051437,46.29760387815707,8.044066767353428,Low
33.514313026683055,63.80931739030965,44.05497431019076,89.9846080906569,22.219387294139935,84.17729087688988,61.559834925158206,28.606234641693028,Low
29.84577872140205,52.616244608191565,34.786443989698114,112.92640098481321,31.1067127441114,27.10039130343307,60.41438445093061,16.807547842189393,Low
26.498097414046565,75.37497206859373,61.33582461622628,62.794986707735966,2.9453079205216213,51.04600932025042,45.85343114428306,49.97575055994857,Moderate
34.24312023853693,69.96195230808428,56.71872509155838,85.94429286778293,31.383194379771364,58.28824497699863,15.530961220070367,45.20966112293358,Moderate
15.678658619740045,93.97355960926244,73.59256571853032,108.65180924874012,38.63019430608256,36.87676223965727,51.18465664197417,60.33819507790565,High
19.521739270751766,56.84940664523788,15.532584203121331,52.4658212114777,19.2235873286606,87.71714679902854,56.42254398473874,8.26521121615561,Low
17.513968410161326,68.43307948931205,62.52658526385619,106.35120072215014,29.329212394458676,74.05072701081444,37.55902986452402,30.936893912159498,Moderate
21.271331377909625,54.712373914020525,36.459644977204846,104.74896547882442,38.3520326762782,64.02146504186842,50.57312409404317,9.426508559666336,Low
14.36319696710584,83.90689071542462,63.36376583206224,80.27964494797773,40.15673313030148,56.71284110963397,47.54121874356443,48.89426856231558,Moderate
28.44605662770083,93.39586515543317,93.35075793902148,140.24868429795123,8.580427700775484,15.924429915590743,32.747460458138406,66.81738708838998,High
22.444441120308586,54.88296836500118,36.18570519649349,103.04435727017564,50.60460507735942,88.92420970188181,46.40188628923072,8.011488814239529,Low
13.704355938481395,44.6614933415323,0.0,26.40464583916401,51.03749214102842,69.51283786375804,39.85265783414294,17.42413606250322,Low
16.89094643154721,77.82204440554693,46.34805488595493,119.60408360413155,24.63612290879275,65.23149679665201,54.00112691172026,42.919604402548885,Moderate
26.194596932151367,62.63723457412789,51.386211151676996,61.966189132886555,68.2030670558658,36.55121969426251,38.55990082948875,22.47322868169055,Low
29.86688597526067,57.65425161681894,32.58460920545589,112.91884465557808,46.20493570247657,38.719658079586395,36.61331123621062,14.748141307473439,Low
37.97711624184251,68.77820169712864,36.94993376333407,95.34345417922991,43.60291508062287,67.36385050720033,21.796193091562895,39.09192997782018,Moderate
44.397037262051306,58.61238026361618,39.37883720072014,5.0,50.295162196938605,82.5559847770611,83.30315807706894,46.60168259769331,Moderate
26.900866032931976,80.19516472460968,45.456443716690714,106.17027206031186,19.406091857549196,98.12104476248804,40.75888072489431,36.44967629754602,Moderate
17.07323315977695,47.00013046389758,4.65720939639977,77.24203092513378,31.638141073704432,36.61586178084234,29.911775561354286,7.313236101429757,Low
9.075676034880836,57.050112463997124,36.7792153116858,68.91935616686362,49.11680734527853,51.02809825517638,57.65620539719306,24.423342320915857,Low
25.87398023640685,79.58287854859084,87.39783772750872,70.22306955761749,23.639874025597642,5.0,50.99083620314588,52.920820976422085,Moderate
18.30941233282772,69.52494352266596,54.66688926937999,112.61075995364791,31.656061444190563,5.0,56.77118161891035,31.982490072866703,Moderate
21.0924991787422,100.0,59.880377470469256,52.75552387186352,48.81840118199572,68.10970434979183,58.465505931470126,50.59454976025597,Moderate
19.715322406581343,61.0731654815775,40.5533443936528,123.96482898280793,43.57730697521802,33.66742052715469,65.55303972043838,16.34308207389248,Low
23.0144637950853,71.31373221818602,26.99486693653042,31.812251806628623,38.376747756462024,5.669306642541514,30.963848129996414,36.27173823531966,Moderate
31.461861615513506,53.127691931452496,31.13920528340259,95.34929688499533,39.1263152693141,25.925941032678843,50.34521641144508,11.781213921837207,Low
25.099339972117413,67.44335455991342,44.419256293779185,112.03541797851986,34.85204351666759,63.57063237722877,22.735324099441367,38.75939125791386,Moderate
22.889556140729184,68.78264149701977,45.29716447982763,111.17644129411504,53.34995863287854,64.59772949744736,43.092472952767864,27.291505937503103,Low
16.750423730219318,43.82211993002762,20.12275790083974,91.44271926474164,75.62114274093439,14.068631100763227,58.73045305686271,10.170521885946531,Low
12.2772193870695,60.922772963343476,43.76631195781848,77.76214959965843,43.26809268625403,85.91047883757261,33.67662755898051,25.167519499818713,Low
20.595844636486685,49.989423926889685,3.8967337302830245,65.7505268197259,61.07643382602767,37.6075297979104,83.69392913051956,16.156951205142384,Low
23.623522144271757,52.43621584723449,24.924515826920885,42.21528471230789,30.139275950473515,61.872745271498275,48.28847232777322,14.440885960001072,Low
36.37550939505918,55.38584869603789,36.3941111592857,61.00154642811887,25.731769259923702,55.9406837445931,19.034792895808753,31.461090945617748,Moderate
24.9119216503102,55.84964981432134,32.17858224416147,51.35174358285741,23.812575006351082,54.71105026109719,59.283787825742294,12.247382105804899,Low
30.879176577161402,47.255528378752715,32.41213605035284,45.61393048153634,21.46980893854681,31.57654223566887,83.52308776808249,24.9044925847141,Low
20.504930810225936,81.1519099068613,67.63286290413379,148.12986687154157,32.71636567430127,54.39206475110908,12.217220635721802,56.9644592918647,Moderate
15.705393635080828,69.60130812411248,61.67122701560976,24.82004616594709,53.94996085628542,61.734236903757306,59.4310393723039,38.20576443988801,Moderate
17.244182664373398,48.76626126181391,24.754367970723848,124.3928393995721,56.05283341544448,50.017098265370656,32.1705254213585,13.665551573998448,Low
18.923417548249727,58.90245191754917,28.19270730407006,41.722428819033574,28.82625451745576,57.52310624963416,47.13546738954618,10.88854078081484,Low
38.89928812704615,56.83724349460746,33.66823852034628,49.22557662528365,32.169373364972316,82.54542140980953,27.05320307620591,33.36992921543359,Moderate
18.250293245429297,92.9639450338757,73.05150120968935,48.65335263659089,37.96319846354707,43.21860541629285,61.65599829852226,57.35321712037797,Moderate
29.869424426154414,82.07399486376059,29.864912787704462,46.1333484863411,42.21370291333007,71.33395019676267,42.9052305539402,31.47361619258421,Moderate
17.679509753390814,74.26699701549504,29.455360783121705,117.29992544621763,48.5607597043097,49.739717200760985,66.5661963409289,31.92487807747884,Moderate
30.521011090119707,59.50317820156377,14.494016341342181,105.59284056150474,30.81537264201343,90.61356525362697,31.52616468890109,16.416766392171027,Low
26.69465676274104,58.20530607116132,38.830370745885396,76.85903038607324,34.392374501006366,19.85054829936294,44.694642533296175,15.872812411543572,Low
22.903534716393366,88.32227271020345,93.24475936366599,179.75749923658572,62.38435653056286,87.59510304893196,10.979847525362949,65.01538616890797,High
23.71466231705196,49.7275383007587,32.29533452987921,84.41456355242272,32.985445773687886,41.70886680202479,89.56334072270052,18.647459828382512,Low
19.41648613199427,80.06024462412401,61.217406282288856,87.09566802331976,27.656965748019864,107.79464735865483,78.71451400259076,45.093702393865904,Moderate
27.122505410374565,54.315803143142034,30.767287763008476,61.00267639024166,36.460386498580135,65.88196393324047,82.86828111412916,20.145355634046528,Low
20.81511563761454,85.88743613894998,23.173059933518825,56.834324032697836,39.406679943060574,76.25621097624358,72.52966906911935,35.30128556938409,Moderate
15.420759653629263,71.0585074601179,52.723164914599124,66.34103493295747,10.2641793242564,50.977058043327204,38.54555077889696,38.655553824719995,Moderate
15.054436979762665,59.2657829202594,5.6583799811616124,114.81052317178938,30.013762746662092,72.0179510435175,47.293692947500254,14.65549391976096,Low
25.208115424054835,55.49488904090315,43.5699200221669,104.98928122734947,45.55936213834681,72.00777049514768,52.663061216648416,12.790783133160973,Low
35.053638794873045,83.6969067521224,62.912254850294254,130.1710659613734,74.0809765567258,51.43963105342951,53.99127268017064,58.07434312514679,Moderate
25.11994129501407,80.97141017550577,74.29539442628266,59.902304957313284,28.480060684216383,74.10740927206875,30.47188444010892,54.922915898375656,Moderate
23.16953171723082,90.33292925474672,62.165515821012356,105.63281754098507,51.767826640281406,5.0,29.66705589554039,58.18545992891825,Moderate
26.0007829772178,51.08468973906321,27.670400883286106,95.69278605003441,41.22571166911928,38.89646393927297,26.606732665462008,11.613134789919117,Low
33.14201219194777,73.80649951059168,64.82524273805893,100.19707354973731,58.88022126047977,55.535052685767866,41.17552726726089,35.80952139584176,Moderate
25.535677509546993,47.20786266631728,12.684244311132932,54.76785271215967,26.860693244457487,67.54732454865999,42.88082008698439,14.4765839955962,Low
21.12350938416384,83.09567693801158,81.40439629651915,48.64434561099701,57.857369173320905,79.30035349031301,40.75722991961706,53.113355856109116,Moderate
31.74402097041922,57.32847864974298,21.440936001031297,103.86983992964238,63.23730389032849,48.68258920357763,52.01955360185246,17.55744688359389,Low
27.001295069231293,72.28097127374168,38.53277642636977,115.54943582168251,64.00298509530961,45.23881092802709,25.87387895222635,29.45515918635568,Low
34.750291943971945,57.66262134964968,48.529812154760094,63.359287675073205,63.69334093212159,76.78807490370573,34.329985630886696,29.50484074787648,Low
25.282641060553342,64.78417103231801,46.97097866624016,106.31623168520053,41.435616042713214,83.7886796178158,35.83491654323329,22.551803677598496,Low
15.428716777956499,63.208231331986354,10.154303142008535,126.97810789554799,48.52902421526825,73.49656178677495,61.10322835262687,17.803525854950596,Low
14.422885605280346,80.66803901999218,56.625021670990634,72.33707782052466,30.447595008537977,51.17400582739467,51.159833859423955,52.44481562001319,Moderate
35.55649552561874,45.11788513240476,13.808289889613443,34.64155803435812,2.0,118.71420206068714,53.411161058531135,21.49352745278437,Low
36.06566004548308,77.75864786475833,51.4369707562128,39.01732910110566,42.605742833533085,56.98383767284269,33.056900529420155,53.7241797752509,Moderate
22.743365507021796,79.13322491363937,59.90829706977435,61.321705250011775,35.10208289775443,60.410803679017185,48.647904724336016,42.82271835518558,Moderate
21.317688752048085,79.3950028039071,61.13306065065142,69.38951551235314,55.335144167879,95.82350143753743,35.60936310368966,47.281078902943115,Moderate
34.23011004569541,89.21778349148693,102.59864274125167,83.73514143770045,53.51558108671701,93.20135275783073,36.15706270129607,58.69801539878781,Moderate
16.250680225695582,75.68738841394409,69.6321047672293,84.44636141112794,18.881003406352356,72.68780438077182,53.9132230001833,45.12986166886246,Moderate
17.736910867309216,53.49679718577033,23.58318818098758,75.46736655100185,80.10481382635024,32.458195665782256,37.649693797763916,13.484632239944059,Low
28.50328756282331,76.22600682367374,54.02100685243881,108.77322427103778,44.986421325548285,57.81652492732864,46.31178849360405,38.54124792241284,Moderate
21.237764139982872,91.91833173709902,50.21198358084416,58.37292320379301,14.884978212363158,67.93598635562736,43.68174271366088,49.629717023182565,Moderate
23.9641469329595,60.34046859763574,38.061680866282835,129.26360377215727,17.405741383335396,103.80161175843499,29.21235034886741,20.165310579133077,Low
22.855899710328412,65.67309337073557,37.25487568385055,117.90230537849588,2.0,128.7438437166005,38.75995118644019,27.307057255058716,Low
26.363021841592534,64.34954014498479,69.05151074274309,115.33824927384805,51.745624961391556,40.024624235561234,39.01600321133432,28.801800557364736,Low
33.852373029196016,65.16925108242198,59.75101867847734,61.91731686176338,28.516408836445287,76.31655143449962,41.89309420783145,33.016967796824325,Moderate
24.634094348312217,62.47059806411906,37.39399164872853,80.92518495035469,22.873042526668264,34.62529139671227,19.15340238011795,26.0520099563019,Low
28.507571552938003,46.03748292602102,30.695538974347837,110.29952041042307,26.408578192436252,51.87831163289703,36.33144851518479,10.952224091380732,Low
9.648795292782843,92.26909955562455,80.41377683677139,78.00300384132679,32.589000505243675,33.31250257530384,62.58966835117029,66.41303114583151,High
